#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
449,,Oscar Manzanares,1.36,1.36,0.07,2.93,0,0.36
450,,Angel Zaldívar,0.38,0.08,0,0.23,0,0.46
451,,Uziel García,0.17,0.5,0,0.17,0,0
452,,Sergio De Los Ríos,0,1,0,0,0,0
453,,Alfredo Gutierrez,4,3,0,1,0,0
454,,Marco Hernandez,1,1,0,0,0,0
455,,Juan Cantu,0,0,0,0,0,0
456,,Bruce El-mesmari,0.5,0,0,0,0,0
457,,Salvador Mariscal,0.5,0,0,1,0,0
458,,Luís Cervantes,0.8,0,0,0,0,0
459,,Daniel Mantilla,0.14,0.14,0,0.29,0,0.71
460,,Rafael Fernández,1.11,0.22,0,0.78,0,0.78
461,,Óscar Ustari,0,0,0,0.33,0,0.33
462,,Francisco Nevarez,0,0,0,1,0,2
463,,Jesús Piñuelas,0.75,0.25,0,1.75,0,0.25
464,,Fernando Ovelar,0,0,0,0,0,0.5
465,,Abraham Flores,0,0,0,2,0,0
466,,Emmanuel Echeverría,0,0,0,0,0,0
467,,Cristian Jiménez,1.5,1.5,0,0,0,0.5
468,,Isidro Suarez,1,0,0,0,0,1
469,,Arath Moreno Martinez,0.5,0,0,0.5,0,1
470,,Rodrigo Parra,0,0,0,1,0,0
471,,Luis Sánchez,1,2,0,2,0,0
472,,Amaury Morales,0,0,0,0,0,0
473,,Sebastián Jurado,0,0,0,0.25,0,0
474,,Hector Uribe,0.17,0,0,0,0,0.17
475,,Sebastian Martinez,0,0,0,0,0,0
476,,Diego Abitia Leon,0,0,0,0,0,0
477,,Victor Arteaga,0,0,0,1,0,0
478,,Marco González,1,0,0,0,0,1
