Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Tomás Händel,0.11,0,75,0.56,0.11,0,1.33,0.67,0,0.22,0,0.89,0,0.11,27.22,91.84,3.67,92.86,0,0.11,0,0,0.22,0,0,0.11,25,51.02,1,0.78,9
Fábio Gomes,0,0.11,16.67,0.89,0,0,0,0,0,0.78,0,0.22,0.11,0.11,6,66.67,2.11,66.67,0,0,0,0,0.67,0.22,0,0,42.42,32.08,0.11,0.44,9
Gustavo Sá,0,0,42.86,0.4,0,0,0.73,0.13,0.07,0.4,0,0.47,0,0,11.8,80.79,2.6,81.25,0,0,0,0,0.53,0,0.33,0,38.89,44.83,1.07,1.13,15
Diogo Calila,0,0,57.14,0.13,0,0,1,0.6,0.07,0.67,0,0.2,0,0,16.27,81.15,2.2,51.52,0,0,0,0,0.8,0.07,0.2,0,25,46.75,1,1.4,15
Marlon,0,0.2,21.05,0.7,0,0,0.7,0.2,0,0,0,0.7,0,0,10.1,82.18,3.6,0,0,0,0,0,0.1,0,0,0,16.67,35.29,1.2,1.2,10
Franco Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.67,89.53,0.33,52.63,0.33,0.33,0,0,0.67,0.33,0,0,100,100,0,0,3
Robson,0,0,0,0.17,0,0,0.33,0.33,0,2,0,0.33,0,0,11.83,91.55,0.33,100,0,0,0,0,0.83,0,0,0,33.33,31.25,0,0.5,6
Abdul Fatawu Issahaku,0,0.17,46.15,0.67,0,0,0.17,0.33,0,0.17,0,0.67,0,0,7.67,65.22,2.17,0,0,0,0,0,0.17,0,0.33,0,33.33,44.12,1,0.5,6
Kayky,0,0,25,0.63,0,0,0.75,0.38,0,0.38,0,0.25,0,0,7.38,81.36,1.75,50,0,0,0,0,0.88,0,0.13,0,0,37.04,0.25,0.5,8
Nanú,0,0,55.17,0.18,0,0,1,0.36,0,0.82,0,0.09,0.18,0.09,18.91,82.21,2.91,28.57,0,0,0,0,1.64,0.18,0,0,60,57.97,0.64,0.55,11
Magrão,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,22,77.27,0.5,50,2.5,0,0.5,0,2,0,0,0,0,0,0,0,2
Miguel Reisinho,0,0,50,0.33,0,0,0,0,0,0.33,0,0,0,0,5,73.33,1,0,0,0,0,0,0,0.33,0.33,0,100,40,0,0.67,3
Casper Tengstedt,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,1.75,71.43,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,4
Weverson,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,8.25,72.73,1.5,50,0,0,0,0,0,0,0.25,0,33.33,37.5,0.5,0.25,4
Lucho Vega,0,0,0,0.57,0,0,1,0.14,0,0.71,0,0.86,0,0,11.14,78.21,1.57,28.57,0,0,0,0,1.29,0.14,0,0,50,44,0.29,0.43,7
Celton Biai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.6,59.4,0.8,36.59,2.4,0.2,0.2,0,1.8,0.4,0,0,100,100,0.4,0,5
João Ferreira,0,0,28.57,0.13,0,0,0.75,0.13,0,0.25,0,0.25,0,0,7.75,82.26,1.63,75,0,0,0,0,0.38,0.13,0.5,0.13,40,36.67,0.13,0.88,8
Gonçalo Esteves,0,0,75,0.33,0,0,1.33,0.67,0,0.67,0,0,0,0,21,76.19,4.33,0,0,0.33,0,0,0.33,0,0.33,0.33,50,54.55,1.33,1.33,3
Sérgio Conceição,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,13.25,79.25,1.75,33.33,0,0,0,0,0.75,0,0.25,0,0,36.36,0.5,0.25,4
César Dutra,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,19.8,66.67,0.8,41.07,1.4,0.2,0.2,0,1.8,0,0,0,50,50,0,0,5
Ryoya Ogawa,0,0,50,0.17,0,0,0.33,0.5,0,0.67,0,0.33,0,0,10,71.67,1.5,40,0,0,0,0,0.5,0.17,0,0,60,44.44,0.33,0.5,6
Pedro Rafael Oliveira,0,0,0,0,0,0,0.5,0,0,1.5,0.5,0.5,0,0.5,20.5,56.1,1,33.33,3,0,0,0,1.5,0,0.5,0,100,66.67,0,0,2
Miguel Monteiro,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,1
João Victor,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,64.71,0,33.33,1,0,1,0,2,0,0,0,100,100,0,0,1
Rúben Marques,0,0,50,0,0,0,0,0,0,0,0,1,0,0,13,61.54,1,0,0,0,0,0,1,0,1,0,0,38.46,4,2,1
Clésio Baúque,0,0,20,0.5,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,1,0,0,0,50,30,0.5,0.5,2
Andre Teles,0,0,66.67,0,0,0,1,0,0,0,0,0.5,0,0,16.5,72.73,1,25,0,0,0,0,1,0.5,0.5,0,0,44.44,0,1,2
David Tavares,0,0,100,0,0,0,0,0.2,0,0.2,0,0.2,0,0,4.4,68.18,0,50,0,0,0,0,0.2,0,0,0,0,14.29,0,0.6,5
Giorgi Makaridze,0,0,0,0,0,0,0.17,0,0,0.67,0,0,0,0,31.67,70.53,0.33,38.37,1.5,0.17,0.33,0,1.5,0.33,0.17,0,100,100,0.17,0,6
Mauro Couto,0,0.2,25,0.2,0,0,0.2,0,0,0.4,0,0.2,0,0,7.2,86.11,2.2,100,0,0,0,0,0.8,0,0,0,33.33,31.58,0.4,0.4,5
João Marcos,0,0,0,0.5,0,0,0.5,0,0.25,0,0,0.25,0,0,4.25,70.59,2,0,0,0,0,0,0.75,0,0.25,0,28.57,40,1,0.75,4
Alejandro Alvarado Jr,0,0.4,50,0.6,0,0,0.4,0,0,0.2,0,0.4,0,0,3.6,55.56,1,0,0,0,0,0,0.2,0.6,0.2,0,40,42.11,0,0.6,5
Indio,0,0,0,0.13,0,0,0.13,0.13,0,0.38,0,0.13,0,0,3.63,86.21,0.63,66.67,0,0,0,0,0.13,0,0.25,0.13,100,30,0.13,0.63,8
Igor Vekić,0,0,0,0,0,0,0,0,0,1.2,0.1,0.1,0,0,25.9,72.2,0.7,52.11,1.7,0,0.1,0,1.6,0.1,0,0,100,80,0.2,0,10
Yusuf Bamidele,0.2,0,50,0.6,0,0,0.2,0,0,0,0,0.4,0,0,4,60,1.2,0,0,0,0,0,0.4,0,0.2,0,33.33,22.22,0,0.8,5
Luís Bastos,0,0,20,0.13,0,0,1.25,0.38,0,1.25,0,1,0,0,17.5,80,2.63,40,0,0,0,0,1.5,0,0,0,66.67,54.76,1.25,0.5,8
Bruno Reis,0,0.25,0,0.25,0,0,0.25,0.25,0,0,0,0.25,0,0,9.25,70.27,1.25,0,0,0,0,0,0.25,0,0,0,50,25,0.25,1.5,4
Léo Pereira,0,0,30.77,0.6,0,0,1.1,0.5,0.1,0,0,0.3,0,0,9.9,67.68,3,25,0,0.1,0,0,1.1,0.1,0.1,0,35.71,42.39,1.5,1.8,10
Diogo Ferreira,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hugo Oliveira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Jorge Karse,0,0,50,0.5,0,0,0,0,0,0,0,0.5,0,0,5.5,81.82,1.5,0,0,0,0,0,0.5,0,0,0,0,33.33,0.5,0,2
Eduardo Borges,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,5,80,0.5,0,0,0,0,0,0.5,0,0,0,100,100,0.25,0,4
Fernando Fonseca,0,0,33.33,0,0,0,0.33,0.5,0,0.67,0,0.33,0,0,10.67,62.5,2.5,40,0,0,0,0,1,0,0,0,20,38.1,0.5,0.33,6
Pedro Sá,0,0,66.67,0.15,0,0,0.85,0.46,0,1.54,0,1.54,0.15,0.08,26.23,77.42,3.31,43.48,0,0.15,0,0,0.38,0,0.15,0.08,58.33,35.96,0.38,1.54,13
Andrés Sarmiento,0,0,66.67,0.25,0,0,0.5,0.25,0,0,0,0.25,0,0,1.5,50,0.25,0,0,0,0,0,0.25,0,0,0.25,0,50,0.5,0.75,4
Bernardo Folha,0,0,50,0.4,0,0,0.8,0,0,0,0,0.4,0,0,6.6,87.88,2,33.33,0,0,0,0,0.2,0,0,0.2,0,53.33,0.4,0.4,5
Monsuru Opeyemi,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,55.56,1,0,0,0,0,0,0,0,0,0,100,50,0,0,1
Emmanuel Hackman,0,0.5,50,0.5,0,0,0.5,0.5,0,1.5,0,1,0,0,22,54.55,2.5,33.33,0,0,0,0,1.5,0,0,0,66.67,47.62,1,2,2
Guilherme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,2
Ze Oliveira,0,0,0,0,0,0,0,0,0.33,0.67,0.33,0,0,0,24.67,75.68,0.67,43.33,3.33,0,0.33,0,3,0,0.33,0,50,50,0,0.33,3
Henrique Araújo,0,0.6,100,0.6,0,0,0,0,0,0.2,0,0,0,0,3.8,78.95,1.6,100,0,0,0,0,0.4,0,0,0,33.33,40,0,0,5
Alfa Semedo,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11,100,1,100,0,0,0,0,0,0,0,1,0,20,0,2,1
Andreas Schjelderup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cher Ndour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Samuel Soares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0,50,1,0,0,0,0,0,0,0,0,0,0,0,1
Vasco Sousa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,57.14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Abraham Marcus,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3,66.67,2,0,0,0,0,0,0,0,0,0,0,100,0,0,1
João Valido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1
Berna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,1
Gonçalo Filipe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1
John Brooks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,33.33,0.5,0,0,0,0,0,0,0,0,0,50,20,0,1.5,2
