#,Team,Name,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box
468,,Vladislav Blănuță,0,0,0,0,0,0
469,,Albert Voinea,0,0,0,0,1.5,0
470,,Luca Banu,0,0,0,0,0,0
471,,Seydou Issah,0,0,0,0,0.29,0.14
472,,Jibril Ibrahimi,0,0,0,0,0.75,0
473,,Luca Andronache,0,0,0,0,0.33,0.33
474,,Enzo Célestine,0,0,0,0,0.71,0
475,,Gino Stefan Oprescu,0,0,0,0,0,0
476,,Alexandru Munteanu,0,0,0,0,0,0
477,,Jesús Fernández,0.5,0.5,0,0,0,0.5
478,,Denis Benga,0,0,0,0,1,0
479,,Harisson Manzala,0,0,0,0,0.67,0
480,,Fabiano Cibi,0,0,0,0,2,0
481,,Nicolas Popescu,0,0,0,0,0.5,0.25
482,,Veres Szilard,0,0,0,0,2.67,0.33
483,,Kassim M'Dahoma,0,0,0,0,3,2
484,,Teodor Pestisor,0,0,0,0,1,1
485,,Ovidiu Horşia,0,0,0,0,0.86,0
486,,Laurentiu Bucur,1,0,0,0,1,1
487,,Alexandru Stoian,0,0,0,0,0,0
488,,Aly Ndom,0,0,0,0,0,0
489,,Alexandru Bota,0,0,0,0,1,0
490,,David Marian Croitoru,0,0,0,0,0,1
491,,Akos Nistor,0,0,0,0,0,0
492,,Mihnea Radulescu,0,0,0,0,0,0
493,,Mario Ilie,0,0,0,0,1,0
494,,Alexandru Crivac,0,0,0,0,0,0
495,,Bogdan Ungureanu,1,0,0,0,0,0
496,,Raul Bucur,0,0,0,0,0,1
497,,Mario Ionita,0,0,0,0,0,1
498,,Costel Avram,0,0,0,0,0,0
499,,Doru Andrei,0,0,0,0,0,0
500,,Alberto Olaru,0,0,0,0,0,0
501,,Robert Popescu,0,0,0,0,0,0
502,,Claudiu Moise,0,0,0,0,0.5,0
503,,Ionut Zanfir,0,0,0,0,0.5,0
