#,Team,Name,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past
351,,Vladislav Yakovlev,0.35,0,0,0.05,0,0.3
352,,Mateo Stamatov,1,1,0,0.93,0,0.33
353,,Vyacheslav Litvinov,1,0.94,0,2.44,0,0.44
354,,Konstantin Maradishvili,0.76,0.62,0,0.29,0,0.29
355,,Shamar Nicholson,0.18,0.09,0,0.18,0,0.05
356,,Daniil Lesovoy,0.54,0.23,0,0,0,0.15
357,,Ilya Gaponov,0.44,0.63,0,1.81,0,0.44
358,,Gyrano Kerk,0.59,0.41,0,0.12,0,0.47
359,,Vladimir Obukhov,0.09,0,0,0.18,0,0.27
360,,Ayaz Guliev,2,0.89,0,0.26,0,1.26
361,,Artem Samsonov,1.77,1.86,0.05,2.14,0,0.41
362,,Ákos Kecskés,0,0,0,3,0,0
363,,Luka Tsulukidze,0,0,0,0,0,0
364,,Rustam Khalnazarov,0,0,0,1,0,0
365,,Dmytro Ivanisenia,1.5,1,0,0.5,0,1.5
366,,Dmitriy Kratkov,0,0,0,1.5,0,0
367,,Magomed Yakuev,2,0,0,0,0,0
368,,Aleksey Baranovskiy,0.33,0,0,0,0,0
369,,Miha Mevlja,0.25,0,0,2,0,0.25
370,,Daniil Odoevski,0,0,0,1,0,0
371,,Nikolay Rasskazov,0.63,0.38,0.06,0.44,0,0.19
372,,Daniil Kulikov,0.92,0.15,0.08,0.46,0,0.62
373,,Leo Goglichidze,1.15,0.54,0,0.96,0,0.31
374,,Eli Dasa,1.27,0.73,0.05,1.27,0,0.45
375,,Maciej Rybus,0.75,0.63,0.13,0.75,0,0.5
376,,Ruslan Magal,0.84,0.28,0,0.68,0,0.4
377,,Kirill Glebov,0.83,0.33,0,0.17,0,1.17
378,,Artem Ntumba Muamba,0.14,0,0,0,0,0
379,,Kirill Bozhenov,1.55,0.55,0,0.64,0,0.55
380,,Nikola Antić,0.91,0.18,0.09,1.55,0,0.82
381,,Amur Kalmykov,0.2,0.2,0,0,0,0
382,,Egor Danilkin,1,1.6,0,2,0,0.4
383,,Evgeniy Tatarinov,0.2,0,0,0,0,0.1
384,,Oleg Shatov,0.25,0.75,0,0,0,0
385,,Yordy Reyna,0.64,0.09,0,0.18,0,0.36
386,,Alexey Keniaykin,0,0,0,0.82,0,0.18
387,,Maksim Turishchev,0.5,0.58,0.04,0.17,0,0.33
388,,Igor Smolnikov,1.05,0.5,0.05,0.59,0,0.18
389,,Evgeniy Markov,1.22,0,0,0.33,0,0
390,,Vladislav Samko,0.67,0.33,0,0,0,0
391,,Nikolay Titkov,0.31,0.13,0,0.06,0,0.31
392,,Vitaliy Gudiev,0,0,0,1.5,0.25,0.25
393,,Maksim Nenakhov,2,1.45,0.05,1.85,0,0.75
394,,Vladimir Poluyakhtov,0.9,0.55,0,0.35,0,0.7
395,,Denis Terentjev,0.5,0.25,0,0.25,0,0.19
396,,Roman Yuzepchuk,1.91,2,0,1.18,0,0.45
397,,Lachezar Kotev,1,2,0,0,0,0
398,,Maksim Danilin,0,0,0,0,0,0
