Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Abdel Rahman Magdi,0.05,0,47.92,1.85,0,0,1.55,0.25,0.05,0.05,0,0.45,0.4,0.2,26.4,72.92,8.45,56.25,0,0,0,0,0.6,0.1,0.1,0,27.5,42.01,0.3,0.8,20
Ali Fawzi,0.14,0,40,0.9,0,0,1.24,0.86,0,1.31,0,0.59,0.17,0.03,26.52,67.62,6.24,39.86,0,0.17,0,0,1.03,0.14,0.14,0,48,49.01,0.86,0.9,29
Imadeddine Boubekeur,0,0,100,0.39,0,0,1.07,1,0,3.61,0,0.43,0.04,0.04,29.32,76.37,1.61,43.7,0,0.32,0,0,0.79,0.04,0.29,0,76.72,67.33,0.54,0.96,28
Kahraba,0.5,0.5,18.18,2.29,0.14,0,0.29,0.21,0,0.07,0,0.14,0.14,0,10.43,62.33,3.14,30,0,0.07,0,0,0.07,0,0.14,0,43.75,34.04,0.21,0.43,14
Ahmed El Agouz,0.08,0,40,0.31,0,0,2.12,1.46,0,0.65,0,0.77,0.04,0.04,24.12,78.31,4.04,57.47,0,0.08,0,0,0.65,0.12,0.12,0,48.15,58.22,0.58,0.65,26
Abdallah Nasib,0.08,0.08,0,0.31,0.08,0,1.69,1.23,0,5.08,0.08,0.62,0,0,27,80.91,0.77,35.29,0,0.15,0,0,0.85,0.08,0.08,0,65.12,61.63,0.23,0.62,13
Abdelrahman Khaled Gebna,0.19,0.04,41.94,1.3,0,1.85,1.15,0.48,0,0.19,0,0.37,0.11,0.04,18.85,73.67,5.33,54.84,0,0,0,0,0.56,0.07,0.07,0,30.77,47.98,1.15,0.96,27
Khaled El Ghandour,0.08,0.16,50,1.4,0,0,1.36,0.68,0,0.72,0,0.76,0.16,0,34.56,83.1,8.88,52.38,0,0.12,0,0,1.08,0.12,0.04,0.04,52.83,52.13,1.08,1,25
Ibrahima Ndiaye,0.25,0.25,45.95,1.56,0.06,0,1.13,0.38,0,0.5,0,0.56,0,0,19.38,77.1,5.06,81.82,0,0.13,0,0,0.69,0.19,0,0,38.1,47.59,1.13,0.56,16
Mahmoud El-Gazzar,0,0,85.71,0.17,0,0,1.74,1.22,0,3.35,0,0.48,0,0,43.74,82.01,2.26,48.42,0,0.3,0,0,0.96,0.22,0.13,0.09,65.45,66.19,0.43,0.61,23
Mahmoud Kaoud,0.14,0.11,40,1.29,0,0,0.68,0.46,0,0.93,0,0.32,0.14,0.04,27.36,74.54,6.54,52.05,0,0.25,0,0,0.64,0.14,0.04,0,43.66,43.14,0.36,0.43,28
Mostafa El Zenary,0,0,60,0.25,0,0,1.31,1.13,0,3.06,0,0.25,0,0,36.69,83.48,2.06,56.96,0,0.44,0,0,0.75,0.25,0.06,0,60.71,63.38,0.25,0.25,16
Ahmed Refaat,0,0,46.67,1,0,0,0.86,0.14,0,0,0,0.57,0,0,21.43,75.33,5.71,72.22,0,0,0,0,0.29,0,0,0,0,43.18,0.86,0.86,7
Marouane Sahraoui,0,0,0,0.29,0,0,0.86,1.14,0,1.86,0,0.14,0,0,28.29,79.29,2.14,58.33,0,0.29,0,0,0.43,0,0.14,0,55.56,56.52,0.29,0.43,7
Mahmoud Hamada,0.1,0,51.43,0.57,0.03,0,1.57,0.97,0,0.9,0,0.53,0.07,0.1,43.43,77.74,8.8,65,0,0.4,0,0,0.8,0.13,0.07,0,49.19,45.7,0.4,1.23,30
Amr Moussa,0,0,60,0.16,0,0,1.13,1.1,0.03,2.77,0,0.26,0.06,0,41.74,79.52,4.06,44.17,0,0.35,0,0,0.65,0,0.13,0.03,62.9,58.71,0.35,0.97,31
Omar Kamal,0.16,0,54.29,0.89,0.05,0,1.32,0.79,0,1.47,0,0.63,0.05,0.05,27.11,76.7,5.21,55.38,0,0.21,0,0,0.42,0.16,0.11,0.05,66.67,60.58,1.11,0.58,19
Taher Mohamed,0.16,0.05,35.9,1.05,0,0,1.42,0.58,0,0.16,0,0.79,0.05,0,20.37,79.84,6.32,40,0,0.16,0,0,0.16,0,0.05,0.05,53.13,48.52,1.26,0.53,19
Ahmed Sebiha,0,0,100,0.18,0,0,1.77,1.55,0,3.5,0,0.91,0.05,0.05,28.23,63.29,2.18,34.43,0,0.36,0,0,0.64,0.14,0.05,0,67.47,64.12,0.5,0.59,22
Mohamed Sherif,0.39,0.29,54.55,2.07,0.07,0,0.46,0.07,0,0.11,0,0.29,0.11,0,13.39,74.4,4.64,22.22,0,0.11,0,0,0.25,0,0,0,30.56,33.33,0.36,0.86,28
Islam Abdallah,0.07,0,20,0.21,0,0,1.5,1.43,0,4.07,0,0.5,0,0,21.5,76.74,1.86,38.78,0,0.07,0,0,1.07,0.14,0,0,76,65.43,0.86,0.71,14
Mohamed Nasr,0,0,100,0.25,0,0,1.5,0.83,0.08,3.33,0,0.33,0,0,31.25,78.93,1.67,43.48,0,0.17,0,0,1,0,0.17,0,67.74,70.59,0.5,0.5,12
Mohamed Fathi,0.04,0,81.82,0.54,0.04,0,2.15,1.96,0.04,1.04,0,0.58,0,0,44.92,78.68,5.35,53.37,0,0.31,0,0,0.77,0.12,0.08,0,51.52,51.53,0.73,2.15,26
Saad Samir,0,0,50,0.08,0,0,0.92,0.67,0.08,2.75,0,0.08,0,0,44.08,85.44,4.33,48.44,0,0.33,0,0,0.5,0,0.42,0.08,65.38,61.02,0.42,0.75,12
Saidou Simpore,0.05,0,83.33,0.33,0.05,0,0.71,1.14,0,2.86,0,0.24,0.05,0.05,47.76,78.86,4.43,46.94,0,0.38,0,0,0.76,0.19,0.1,0,62.79,56.16,0.38,1.1,21
Luis Hinestroza,0,0.1,35.14,0.59,0,0,1.24,0.93,0,0.79,0,0.48,0.17,0.07,23.59,64.77,6.03,30.97,0,0.1,0,0,0.79,0.07,0.1,0,28.17,46.06,1.66,1,29
Fagrie Lakay,0.34,0.28,46.43,1.66,0,0,0.38,0.14,0,0.21,0,0.21,0.1,0.14,17.03,78.54,6.24,61.54,0,0.07,0,0,0.38,0.07,0.17,0,32.08,33.71,0.66,0.97,29
Funom Alfred,0.18,0,75,0.27,0,0,1,0.18,0,0.55,0,0.09,0.09,0.09,13.27,58.22,1.55,25,0,0,0,0,0.64,0,0.09,0,46.67,50,0.09,0.73,11
Mohamed Saeed Shika,0,0,0,0,0,0,0.13,0.03,0,1.16,0.06,0.1,0,0,23.39,46.62,1.29,32.98,2.45,0.42,0.1,0,0.9,0.13,0.06,0.03,94.44,86.11,0.35,0.06,31
Gabriel Orok Ibitham,0.12,0.12,41.24,1.56,0,0,1.18,0.26,0,0,0,0.56,0.12,0.18,20.06,75.81,5.79,60,0,0.09,0,0,1.06,0.15,0.06,0,29.73,37.54,0.65,1.29,34
Khaled Sobhi,0.09,0,66.67,0.43,0,0,1.3,0.91,0.04,2.3,0,0.35,0,0,46.61,83.02,3.3,43.65,0,0.26,0,0,1.26,0.09,0.26,0,57.69,61.61,0.22,0.48,23
Fady Farid,0.07,0.1,76.19,1.21,0.03,0,0.14,0.14,0,0.14,0,0.07,0.07,0,8.03,70.39,2.59,42.86,0,0,0,0,0.34,0,0.07,0,44.32,47.02,0.72,0.72,29
Hossam Arafat,0.13,0.06,36.36,0.81,0.06,0,0.81,0.25,0,0.31,0,0.5,0.06,0,19.5,73.4,5.81,60,0,0,0,0,0.75,0,0.06,0,58.93,52.63,0.63,0.69,16
Mohamed Shehata,0.03,0,61.11,0.83,0,0,1.97,0.59,0,0.17,0,0.55,0,0,20.86,73.22,5,38.81,0,0.07,0,0,0.62,0.07,0,0,42.5,56.04,1.1,1.14,29
Ahmed Dahroug,0,0,57.14,0.11,0,0,1.68,0.89,0,0.74,0,0.63,0.05,0,18,65.5,3.21,38.71,0,0,0,0,0.68,0,0,0,76.92,60.23,0.16,0.58,19
Karim Tarek,0.21,0.03,46.15,1.86,0,0,1.14,0.38,0,0.14,0,0.66,0.14,0.1,17.31,72.91,4.55,62.96,0,0.1,0,0,0.93,0.1,0.24,0,33.33,46.69,1.41,1.14,29
Yehia Yasser,0,0,50,0.5,0,0,0.5,0.5,0,0.5,0,0,0.5,0,7.5,73.33,2.5,50,0,0,0,0,0.5,0,0,0,0,57.14,0.5,0.5,2
Mohamed Rizk,0,0.07,66.67,0.53,0,0,2.07,1.4,0,0.6,0,0.53,0.07,0,16.67,72.8,3.33,40.54,0,0.07,0,0,0.4,0,0.2,0,18.18,55,0.6,0.87,15
Yaw Annor,0.25,0.25,55.36,1.71,0,0,1.61,0.71,0,0.14,0,1.14,0.11,0.04,14.11,67.85,3.86,33.33,0,0.11,0,0,0.61,0,0.11,0,53.33,50.22,0.86,0.89,28
Shokry Naguib,0.08,0.08,66.67,1.92,0,0,0.56,0.24,0,0.2,0,0.24,0.08,0.12,20.52,72.71,5.88,43.33,0,0.12,0,0,0.76,0.04,0.12,0,28.3,42.71,1.16,0.76,25
Saif Thierry,0.21,0,53.33,0.5,0.07,0,0.07,0,0,0,0,0,0,0,5.5,72.73,1.64,0,0,0,0,0,0.43,0,0,0,11.76,38.18,0.71,0.21,14
Mostafa Saad,0.1,0.05,57.14,1,0,0,1.3,0.4,0,0.15,0,0.9,0.1,0.1,22.65,69.09,7.45,25,0,0,0,0,1,0,0,0,24.24,48.4,2,0.8,20
Allan Kyambadde,0.08,0,68,0.46,0.04,0,1.88,1.25,0.04,1.29,0,0.79,0.04,0,32.96,80.91,4.38,48.76,0,0.25,0,0,1,0.04,0.21,0,41.03,55.4,1.67,0.96,24
Emad Hamdi,0.04,0.04,63.64,0.31,0,0,1.58,1.04,0,1.54,0,0.58,0.04,0.08,26.58,74.82,2.54,45.45,0,0.15,0,0,0.73,0.04,0.15,0,69.05,62.02,0.92,1.19,26
Ahmed Ramadan,0.03,0.03,42.31,0.41,0.03,0,1.79,1.1,0,2.28,0,0.66,0.07,0.03,40.93,79.28,4.66,46.88,0,0.31,0,0,0.86,0.1,0.28,0,60.81,54.94,0.69,1.17,29
Marwan Hamdy,0.24,0.24,49.06,2.8,0.08,0,0.76,0.16,0,0.44,0,0.36,0.08,0.04,16.32,61.03,4.84,66.67,0,0.24,0,0,0.52,0.08,0.08,0.04,57.25,44.86,0.96,1.44,25
Amr Kalawa,0.11,0,50,0.63,0.05,0,1.16,0.58,0,0.26,0,0.26,0,0.05,20.95,80.15,5.21,50,0,0,0,0,0.32,0.05,0.16,0,77.78,56,0.79,1.32,19
Ahmed Meteb,0.06,0.03,40,0.41,0,0,2.47,1,0,0.88,0.03,0.81,0.06,0.09,33.75,74.81,6.56,41.49,0,0.31,0,0,1.03,0.13,0.06,0,31.03,55.52,1.5,0.97,32
Mohamed Morsi,0.06,0,26.67,0.56,0,0,0.69,0.5,0,0.13,0,0.38,0.13,0,17.5,66.79,5,50,0,0,0,0,0.31,0.06,0.19,0,33.33,42.68,0.94,0.5,16
Karim Eldbees,0,0,75,0.25,0,0,1.25,1.75,0,1.5,0,0.25,0,0,29.25,79.49,4,27.27,0,0.25,0,0,1,0,0,0,0,71.43,0.5,0.25,4
Naser Mansi,0.21,0.05,30.77,1.84,0.05,0,0.37,0.11,0.05,0.42,0,0.21,0.11,0,15.32,61.51,5.11,66.67,0,0,0,0,0.84,0.16,0.21,0.05,39.46,35.84,0.63,1.47,19
Joseph Ochaya,0.23,0,37.5,1.39,0.1,0,1,1.35,0.03,1.39,0,0.58,0.1,0.1,28.03,68.47,5.26,24.36,0,0.26,0,0,0.84,0.1,0.06,0,56.9,41.09,0.26,1.19,31
Mohamed Camacho,0.03,0.09,66.67,0.34,0.03,0,1.22,1.53,0.09,3.72,0,0.31,0,0,40.31,72.25,2.28,40.69,0,0.38,0,0,1.13,0.13,0.13,0,71.07,68.99,0.63,0.63,32
Mostafa Khawaga,0.05,0.05,63.64,0.91,0,0,1,0.36,0,0.18,0,0.36,0.14,0.09,25.68,84.6,5.68,65.48,0,0,0,0,0.64,0.09,0.18,0.05,15.38,48,0.77,0.86,22
Saleh Gomaa,0,0,50,0.69,0,0,0.92,0.23,0,0.15,0,0.62,0.31,0.15,30.23,68.19,6.92,53.61,0,0,0,0,0.54,0.08,0.31,0,38.46,44.87,1.08,1,13
Mahmoud Gad,0,0,0,0,0,0,0.05,0,0,1.43,0.05,0,0,0,19.9,61.72,0.52,38.43,1.95,0.43,0.14,0.05,0.95,0.1,0.05,0.05,70,73.68,0.33,0.1,21
Ahmed Castelo,0,0,20,0.23,0,0,1.81,1.77,0.03,4.03,0,0.45,0,0,33.52,71.22,2.16,35.56,0,0.13,0,0,1.23,0.1,0.1,0,63.64,67.14,0.74,0.55,31
Mohamed Essam Emara,0.11,0,62.86,0.56,0.04,0,0.56,0.3,0,0.3,0,0.22,0.04,0.07,12.7,75.8,3.81,56,0,0,0,0,0.56,0.04,0.04,0,41.03,53.96,0.81,0.48,27
Ahmed Tawfik,0,0,36.36,0.41,0,0,2.93,0.96,0,1.04,0,0.93,0.04,0.04,44.85,84.39,5.78,56.41,0,0.19,0,0,0.63,0.11,0.15,0.04,35,46.77,0.56,1.93,27
Emad El-Sayed,0,0,0,0,0,0,0,0,0,1.12,0,0.06,0.06,0,23.41,34.67,1.29,26.57,3.06,0.24,0.29,0.06,1.35,0.18,0.12,0,87.5,85.71,0.29,0,17
Ghanam Mohamed,0.04,0,47.37,0.75,0,0,1.46,0.63,0,1.21,0,1.04,0.08,0.04,44.83,85.5,9.13,62.86,0,0.38,0,0,0.46,0.17,0.13,0,60.87,52.41,0.75,0.75,24
Ali Baheeg,0.1,0,50,0.4,0,0,0.2,0.1,0,0.2,0,0,0,0.2,6.1,73.77,2.3,50,0,0,0,0,0.2,0,0,0,41.94,40.82,0.3,0.5,10
Mahmoud Shaaban,0,0,50,0,0,0,1.57,0.71,0,1.14,0,0.86,0.29,0,34,78.15,5.43,34.62,0,0.14,0,0,0.43,0,0.29,0,75,53.33,0.57,0.71,7
Ahmed Khaled,0.03,0.03,55.56,0.94,0,0,1.19,0.34,0,0.13,0,0.31,0.13,0.19,29.38,78.62,8.59,37.5,0,0,0,0,1,0.09,0.06,0,23.64,46.12,1.03,0.66,32
Seifeddine Jaziri,0.26,0.07,24.39,1.81,0.11,0,0.59,0.19,0,0.44,0,0.11,0.04,0,14.89,77.36,3.59,63.16,0,0.04,0,0,0.56,0.22,0,0,52.73,38.31,0.81,0.89,27
Mohamed Makhlouf,0.06,0,77.78,0.5,0,0,1.56,0.31,0,0.31,0,0.13,0.06,0,21.63,79.77,4.13,44.9,0,0,0,0,0.69,0,0.13,0,38.46,62.32,0.38,0.69,16
Ahmed El Bahrawy,0,0,68.75,0.23,0,0,1.69,0.54,0,1.15,0,0.42,0,0,27,77.21,2.5,40.91,0,0.15,0,0,0.58,0.12,0,0,61.9,62.5,0.58,0.77,26
Khaled Sami,0,0,0,0.27,0,0,1,1.13,0.07,4.47,0,0.33,0.07,0,20.27,74.01,1.33,43.42,0,0,0,0,1.07,0.13,0.2,0,54.17,57.89,0.33,0.53,15
Issahaku Yakubu,0,0,38.64,0.15,0,0,1.42,0.76,0,1,0.03,0.33,0.12,0.12,40.33,77.61,8.03,42.86,0,0.3,0,0,0.73,0.21,0,0,34.21,52.11,0.67,0.39,33
Mohamed Ashraf Roqa,0,0,37.5,0.77,0,0,1.15,0.85,0,0.46,0,0.73,0,0.04,39.5,86.17,7.19,74.07,0,0.12,0,0,0.65,0.08,0.12,0,25,44.09,0.19,0.73,26
Ahmed El Armouty,0.05,0,52.94,0.95,0,0,0.75,0.1,0,0.1,0,0.25,0.2,0.1,14.2,79.93,5.4,57.14,0,0,0,0,0.3,0.05,0.05,0,33.33,45.05,0.7,0.55,20
Mahmoud Rizk,0,0,0,0.09,0,0,1.09,0.82,0,4,0,0.55,0,0,38.45,79.67,1.73,37.31,0,0.27,0,0,0.55,0.09,0.36,0,73.53,61.64,0.73,1.09,11
Mahmoud Abdul Aati Dunga,0,0,50,0.24,0,0,1.12,0.47,0,0.59,0,0.18,0,0,15.18,82.95,3,55.26,0,0.06,0,0,0.12,0,0.12,0,27.78,43.28,0.18,1.24,17
Mido Gaber,0.06,0.16,46.15,2.06,0.03,0,1.26,0.94,0,0.68,0,0.65,0.16,0.06,28.03,74.11,7.48,51.35,0,0.16,0,0,0.68,0.06,0.13,0,60.4,47.48,1,1.23,31
Mahmoud El Hadary,0,0,0,0,0,0,0,0,0,1.2,0.1,0.2,0,0,36.2,78.73,0.4,34.51,3,0.3,0.2,0,1.3,0.1,0.1,0,100,80,0.4,0,10
Mamadou Niass,0.06,0,34.62,0.97,0.03,0,1.1,0.23,0,0.13,0,0.58,0.06,0.1,10.65,72.42,2.97,42.86,0,0.03,0,0,0.32,0.03,0.1,0,36.59,40.97,0.65,0.84,31
Ahmed Abdelaziz Mody,0.13,0,50,0.2,0,0,1.87,1,0.07,1.93,0.07,0.13,0,0,29.8,71.81,2.93,43.3,0,0.27,0,0,0.67,0,0.2,0,50,65.15,0.2,0.73,15
Ahmed Abdel Rahman Zola,0.03,0,70.27,0.29,0.03,0,2.1,1,0,1.13,0,0.9,0.03,0.03,31.06,75.6,5.32,35.84,0,0.32,0,0,1.03,0.1,0.06,0,36.36,57.56,1.1,0.55,31
Mostafa Ziko,0.19,0.16,40.24,2.42,0,0,1.26,0.42,0.03,0.94,0,0.77,0.03,0.1,30.84,74.37,8.26,53.85,0,0.16,0,0,1.19,0.16,0.06,0,48.18,43.8,1.77,1.39,31
Abdelrahman El Banouby,0.14,0.29,47.92,1.19,0,0,0.86,0.38,0,0.29,0,0.38,0.14,0.24,19.05,72.5,5.43,45.45,0,0,0,0,0.71,0.14,0.05,0,35.09,42.31,0.24,0.43,21
Amr El Sisi,0.1,0,20,0.48,0,0,1.33,0.76,0,0.24,0,0.62,0.05,0.05,32.67,85.28,7,66.67,0,0,0,0,0.57,0.1,0.05,0,50,48.09,1.1,1.48,21
Marwan Hamdi,0,0,33.33,1,0,0,3,0,0,0,0,1,0,1,34,79.41,10,50,0,0,0,0,1,0,0,0,40,36.84,0,3,1
Mohab Yasser,0,0,50,0,0,0,0.67,0,0,0.33,0,0,0,0.33,19.67,77.97,3.67,100,0,0,0,0,0.33,0,0,0,0,44.44,1.33,0.67,3
